Well_ID,Lat,Lon,Depth,Drink,Si,P,S,Ca,Fe,Ba,Na,Mg,K,Mn,As,Sr,F,Cl,SO4,Br
7010,23.79015,90.6388,55,Y,38173.48953,1.238197273,3624.439872,90453.41926,8.74624298,156.009654,30.54131442,31.10237437,6294.908008,2.474557631,270.7859739,331.3305706,0.2048,65.4833,9.5707,0.0383
7011,23.79005,90.63895,55,N,37857.68012,1.887188441,6227.746489,100231.6038,10.70368511,207.8114829,56.50097625,34.72267297,11073.9297,3.905678696,258.6621348,352.0302335,0.198,116.7014,16.5443,0.0551
7013,23.789733,90.6384,60,Y,37199.96208,0.949836887,13.69497823,51862.73844,10.06195031,119.5698752,11.64191782,19.90450648,7806.94907,1.376403252,154.6764134,230.8238149,0.2422,12.7629,0.1512,0.0201
7015,23.789667,90.637983,60,Y,41799.70465,1.010025622,16.15063688,59507.03398,1.786301224,53.27795117,12.98486007,16.30040724,3270.804545,1.754866753,351.2063166,236.9892259,0.2969,14.7922,0.1522,0.0135
7019,23.79075,90.638683,70,Y,,,,,,,,,,,,,,,,
7021,23.790833,90.638867,50,Y,34574.66227,1.452277107,33.92445504,64075.54309,5.225334992,91.11372306,15.94022421,20.03939895,3935.144559,1.984731995,227.78906,270.39468,0.2034,16.0853,0.1744,0.0147
7026,23.790933,90.639233,35,N,,,,,,,,,,,,,,,,
7029,23.79125,90.6402,35,Y,41826.2577,0.454125009,12415.75343,66013.86381,10.98926953,202.2472735,32.87776767,32.31668218,12111.70929,1.657279668,45.07661637,224.7745755,0.0841,73.8822,35.6519,0.0408
7030,23.791133,90.64045,45,N,,,,,,,,,,,,,,,,
7040,23.7911,90.642017,35,Y,52241.39889,0.191313244,3282.768905,24113.13977,4.200536991,54.20475424,13.06601547,12.23959733,3890.184632,2.231313462,54.95845814,101.8923858,0.0441,21.9904,9.3853,0.0156
7050,23.79075,90.642283,30,Y,44810.72004,0.199884273,11621.34969,39656.08569,8.885906454,149.9274819,42.60355256,28.55076809,2064.431229,0.801354625,17.7555442,144.2373978,0.0741,74.3765,35.0749,0.0421
7058,23.790933,90.642783,35,Y,41755.90466,0.098072336,3640.658364,31373.64891,2.417769207,63.72276226,16.79298726,16.43286841,1875.616018,3.004647842,43.50835411,169.1471872,0.0399,22.052,11.0434,0.0165
7060,23.791333,90.643017,40,Y,39994.49376,0.066998322,2587.353674,24930.51589,1.380652112,66.76080601,12.61220788,17.03940155,1748.672955,2.137227993,6.831314614,94.59347588,0.1348,15.4072,7.7685,0.0162
7061,23.791517,90.64305,40,Y,38426.32883,0.106795184,3676.49959,28947.86756,2.560066398,68.28005207,14.56480666,18.06585594,1774.217851,1.678491595,8.042300516,118.5418739,0.1609,22.0161,10.9956,0.0205
7062,23.79135,90.643133,46,Y,,,,,,,,,,,,,,,,
7063,23.791167,90.643367,27,Y,,,,,,,,,,,,,,,,
7065,23.790133,90.643267,55,Y,54650.03113,0.094538417,364.7153371,40615.61351,1.167561809,60.07517117,11.66130639,13.90611962,1600.18504,2.288057667,41.58887811,199.4337275,0.0923,15.5095,0.9107,0.0136
7066,23.790067,90.643017,35,Y,48138.90594,0.088422237,3556.02535,30807.75766,1.79050823,88.16342731,17.11817827,18.29656212,1429.619181,2.13687417,7.918357507,144.6677433,0.0562,30.7166,10.5616,0.0245
7067,23.7901,90.643383,45,Y,53059.88708,0.076472503,12279.05342,63774.09111,1.607349089,106.6021766,18.46908202,26.88711788,1593.646739,3.90213674,18.36559575,313.2934444,0.0603,66.2486,37.48,0.0411
7092,23.790583,90.64615,30,Y,,,,,,,,,,,,,,,,
7094,23.79075,90.646333,35,Y,42622.19874,0.168689224,20790.21056,68071.65372,5.829855723,140.7484872,64.05360433,35.95197864,1151.672673,2.325144967,53.09782887,222.72586,0.1004,129.1747,61.2508,0.0378
7096,23.789567,90.646017,52,Y,39488.45221,0.218682264,19767.18942,69978.85893,3.207759445,138.8658403,47.40396522,46.76806913,1269.845918,2.184810148,59.28500296,240.62413,0.2339,118.5357,58.2209,0.041
7097,23.807783,90.63805,130,N,28065.21086,3.872713852,103.7832301,8774.290876,1.31509069,15.93214974,76.0527045,15.19219818,1165.718481,0.051240184,115.792905,140.356429,0.7376,128.3843,0.221,0.4719
7098,23.80785,90.638,145,Y,,,,,,,,,,,,,,,,
7101,23.80795,90.6384,145,Y,,,,,,,,,,,,,,,,
7111,23.791933,90.6464,40,Y,,,,,,,,,,,,,,,,
7119,23.792683,90.645633,35,Y,,,,,,,,,,,,,,,,
7123,23.7927,90.645217,30,Y,46529.02552,0.115845076,742.058879,32596.62813,4.216852564,66.61555086,15.88862248,22.00653836,799.2545162,2.396539263,45.40610141,98.7499879,0.1529,26.3656,2.1089,0.0068
7124,23.792883,90.64515,30,Y,47138.86611,0.139053982,1252.924978,29433.54983,3.617685884,58.3551132,21.37199694,20.29342303,778.75418,1.139615496,46.22422821,91.12967667,0.1471,29.537,3.459,0.0087
7126,23.793533,90.64605,30,Y,42623.7746,0.154722592,2682.25009,32231.71661,4.468846094,69.97790821,18.91437731,19.8173082,554.8949871,0.89209901,21.69268388,107.9187437,0.1547,24.4074,7.9314,0.0085
7129,23.7937,90.6463,80,Y,40568.63891,1.445790174,907.3436335,39690.02593,6.515917156,64.54976754,13.45736583,13.10845783,538.5204857,0.844334234,267.5535238,175.6620521,0.1532,10.4533,2.4205,0.0084
7131,23.7945,90.646283,40,Y,40382.42571,0.105914961,1520.568032,27164.25335,3.659546934,60.73021792,16.280611,17.32007887,427.3828301,2.280064568,36.37569718,121.4641905,0.113,18.3875,4.3684,0.0146
7136,23.79345,90.645483,100,Y,38640.00895,1.274613761,1038.554746,41822.88604,3.174687649,73.12800304,13.42499835,12.57792079,287.8801932,0.695451064,282.519542,186.8974662,0.1794,11.8995,2.8867,0.0165
7148,23.794667,90.640917,40,Y,40688.42458,0.173378169,1288.890432,20722.70185,4.532367907,45.70144437,6.056137488,14.6555297,396.8431598,1.345935873,48.57148913,98.98928224,0.1371,9.9978,3.7928,0.0087
7154,23.7962,90.643983,30,Y,42146.08364,0.138465508,387.5931313,21417.5379,1.299422618,28.91756118,4.428420525,10.65298554,112.6987661,1.215064311,20.24847325,89.71454382,0.1991,1.6666,1.153,0.0059
7156,23.796833,90.644033,45,Y,41214.21269,0.797769033,1130.176472,31720.72649,3.989835577,55.42303396,15.17021586,11.77532118,18.85585373,1.565737378,100.6516492,135.8686711,0.1502,15.4835,1.6546,
7157,23.7967,90.644083,31,Y,42746.22725,0.237000101,950.5222432,14915.42893,1.622332574,25.9072717,5.595570393,8.328783165,,0.948612422,32.3551581,58.22388372,0.3197,6.2945,2.8894,
7158,23.796883,90.64405,45,Y,53943.89165,0.229936347,1360.202323,24730.85586,1.159287061,38.31565715,13.69225666,13.91459691,,1.235467372,56.88325695,99.679699,0.0945,13.2254,4.0121,0.0172
7161,23.797417,90.644433,35,Y,42732.48244,0.279169497,1374.935785,19179.27259,0.946844943,28.60119049,8.360003995,8.250871017,,1.056138467,47.35908656,79.60178637,0.1345,8.5521,4.171,0.0074
7164,23.798517,90.644,25,Y,42972.25235,0.214771425,5277.007219,33784.02327,4.082060322,73.4766063,22.8541501,19.88069582,,2.442008679,62.21464135,134.323251,0.0777,20.0835,15.3631,0.0119
7166,23.79765,90.643833,30,Y,44549.61801,0.569890954,658.9700562,30164.81621,3.424944768,57.2408811,9.039082785,10.46450066,,2.065296272,196.2310728,128.9016957,0.0876,3.9478,1.8724,
7175,23.79555,90.645983,35,Y,43473.15948,0.6664113,2059.672767,34561.70595,7.082351751,79.674488,13.16568264,17.48245273,,2.102079835,128.7577221,159.4880465,0.0774,21.7384,5.9462,0.0097
7178,23.795767,90.646133,30,Y,43210.00362,0.98667536,470.3271264,15477.61078,3.824605979,41.86642037,6.021628146,8.982848213,,1.075687285,147.6387886,64.90109789,0.1255,3.7169,1.3301,0.0605
7179,23.79605,90.646333,30,Y,41607.74526,0.750670834,953.8451774,17835.89948,12.49345368,62.18286453,8.584653122,12.25513293,,1.431431907,87.76462035,89.80654818,0.0739,9.0412,2.847,0.0105
7180,23.79625,90.646267,36,Y,44431.72899,0.751827731,1505.376995,22472.57021,8.206233594,89.53088962,11.35168552,14.64701185,,1.678952894,100.8598165,102.3449329,0.0906,8.1829,4.5299,0.0069
7186,23.7953,90.64665,43,Y,,,,,,,,,,,,,,,,
7187,23.79725,90.646217,46,Y,,,,,,,,,,,,,,,,
7198,23.7997,90.642933,43,Y,49331.00895,0.220944708,12604.18369,84979.97189,5.748613905,122.4093968,28.63203238,32.26902992,,3.339770739,81.85956787,336.7673954,0.0784,93.4222,,0.0146
7205,23.792717,90.65255,45,Y,33494.69003,0.018996143,2633.532071,38750.07338,1.259303475,110.6295024,23.39428718,25.48805349,,0.94885346,0.177276483,120.0059537,0.1755,45.8383,7.4458,0.0288
7213,23.79155,90.652683,60,Y,,,,,,,,,,,,,,,,
7221,23.791533,90.653417,45,Y,,,,,,,,,,,,,,,,
7225,23.79105,90.6535,45,Y,,,,,,,,,,,,,,,,
7227,23.7911,90.653183,45,Y,50611.30503,0.097691756,8090.220344,38351.01776,3.061140604,76.14259528,23.91188052,16.70207479,,1.818353973,21.44300944,128.172215,0.0958,47.2317,24.821,0.0298
7239,23.790867,90.65285,30,Y,,,,,,,,,,,,,,,,
7247,23.790783,90.65315,45,Y,,,,,,,,,,,,,,,,
7249,23.7911,90.653483,45,Y,,,,,,,,,,,,,,,,
7257,23.789983,90.652617,45,Y,,,,,,,,,,,,,,,,
7260,23.790883,90.654033,45,Y,41513.82677,1.697027212,14.93361817,47308.53575,14.96144885,133.8531703,22.60691365,17.73065833,,0.913209748,130.1089059,182.3780722,0.1951,22.9864,0.2077,0.0278
7288,23.791183,90.65,60,Y,,,,,,,,,,,,,,,,
7296,23.7925,90.650217,45,Y,49162.3077,0.343975726,2910.615555,40413.40766,2.146536986,72.08595937,21.29250559,21.03064558,,1.560197576,61.06588177,150.4047515,0.0827,25.0334,8.3055,0.0065
7299,23.792433,90.65095,45,Y,,,,,,,,,,,,,,,,
7307,23.793667,90.6515,45,Y,49486.04857,0.122758183,10355.43174,55082.57902,1.347130675,100.3533034,49.18246025,34.85619033,,2.786047145,48.30611931,182.1271402,0.1004,77.0646,30.2623,0.0395
7309,23.794017,90.651733,45,Y,41423.17063,1.192842638,879.9150023,22610.35546,15.49088162,91.44346589,25.21044981,15.41506429,,1.155266432,36.31123884,81.27021788,0.1182,23.8775,2.5774,0.0104
7313,23.794567,90.651033,45,Y,,,,,,,,,,,,,,,,
7318,23.7918,90.651367,60,Y,,,,,,,,,,,,,,,,
7325,23.792333,90.6523,60,N,39711.04494,1.202474526,1713.619468,27794.01714,16.44449596,165.0072629,35.21382576,15.77094732,,0.748341028,79.79847875,113.0831382,,,,
7330,23.79315,90.652,60,N,,,,,,,,,,,,,,,,
7336,23.79385,90.65255,45,Y,,,,,,,,,,,,,,,,
7341,23.7942,90.652667,45,Y,40523.43773,0.091675748,2848.048146,40703.88184,1.869485926,69.65771604,29.68487502,21.33323043,,2.291618897,39.24981692,173.4030945,0.0716,35.8091,8.4836,0.0207
7345,23.794083,90.651983,45,Y,47461.55414,0.590470419,7309.036583,86920.95356,6.579808699,191.9360296,49.79837204,43.79032452,,3.322078282,167.1221582,336.5525047,0.1244,94.5886,21.4988,0.0427
7347,23.794733,90.651917,45,N,,,,,,,,,,,,,,,,
7349,23.794933,90.652033,45,Y,,,,,,,,,,,,,,,,
7356,23.795167,90.651583,45,Y,55002.74552,0.284185709,4965.740828,41990.01785,1.804582908,72.38585995,30.16829582,24.85206125,,2.45159335,64.36637118,130.4092521,0.1206,49.8641,14.7149,0.0286
7364,23.796617,90.650667,45,Y,,,,,,,,,,,,,,,,
7369,23.796433,90.649633,45,Y,36000.95414,0.022212992,1025.890012,33814.41549,0.122545988,68.83176594,22.86522846,25.03908084,,0.515129496,10.23320419,106.1539925,0.1062,35.2777,2.8111,0.0196
7370,23.79625,90.64985,45,Y,34882.78866,0.348148129,1398.901221,47268.93374,26.86945288,176.7917075,51.44023259,23.69069022,,2.604976039,53.37529843,169.9824898,0.1542,95.1489,3.5746,0.0302
7379,23.79715,90.649467,45,Y,,,,,,,,,,,,,,,,
7380,23.797267,90.64905,45,Y,46737.44049,0.840787232,157.8768533,18730.17937,6.535541374,30.65093687,9.128754354,9.100268467,,1.32511421,104.7746879,58.38973261,0.123,6.6177,0.4328,0.0059
7392,23.799117,90.648233,60,Y,,,,,,,,,,,,,,,,
7396,23.79925,90.64875,45,Y,,,,,,,,,,,,,,,,
7406,23.79115,90.657883,0,Y,,,,,,,,,,,,,,,,
7408,23.791883,90.657883,50,N,,,,,,,,,,,,,,,,
7417,23.791117,90.658383,43,Y,,,,,,,,,,,,,,,,
7419,23.791683,90.659,45,Y,38147.5172,1.529759568,846.873066,49556.55419,5.262778213,88.15193422,12.07702742,17.86625281,,0.532076368,75.78516026,186.3080658,0.2094,20.7507,2.3144,0.013
7422,23.791367,90.659117,45,Y,,,,,,,,,,,,,,,,
7427,23.791567,90.660717,60,N,,,,,,,,,,,,,,,,
7431,23.79185,90.6604,45,Y,,,,,,,,,,,,,,,,
7438,23.792367,90.6595,75,N,,,,,,,,,,,,,,,,
7456,23.788733,90.6574,37,Y,39097.92468,0.053272769,7896.412666,62628.13531,0.305083663,80.64539787,61.87407068,28.63374569,,0.876629494,4.347971226,174.1913119,0.2069,77.5613,22.7895,0.0384
7457,23.78865,90.6575,32,Y,,,,,,,,,,,,,,,,
7459,23.789933,90.659283,60,Y,40117.42596,1.347130913,3547.378656,69633.27039,3.197173197,134.7330149,26.64797432,31.25375885,,1.458129183,87.10249203,278.3945452,0.1398,58.3758,9.9452,0.0409
7463,23.792967,90.660067,45,Y,,,,,,,,,,,,,,,,
7466,23.792783,90.66115,45,N,,,,,,,,,,,,,,,,
7467,23.79305,90.66155,105,Y,,,,,,,,,,,,,,,,
7481,23.789167,90.659667,60,Y,46948.24145,1.849811118,35853.23293,67781.81342,1.656259943,77.21636584,60.49296956,35.24723223,,0.612787341,15.42701021,106.7330683,0.0836,170.2099,104.2403,0.1979
7492,23.789433,90.65875,45,Y,40442.94647,0.654952244,6353.586645,47118.98574,1.352667359,111.0976015,59.06539803,35.82473004,,0.839817971,1.997152132,93.99271826,0.0669,88.9704,,0.0854
7493,23.789633,90.65945,60,N,43323.95941,1.273044201,1544.046377,55658.10001,4.667776801,120.4567239,22.97473282,20.94989607,,1.186226986,53.42207156,258.0982225,0.2095,44.6406,4.2277,0.0312
7494,23.789733,90.659483,60,N,44023.88418,1.172085574,1023.167741,80183.25742,6.349396171,159.1716361,32.82276103,27.92693425,,1.671611651,77.00686527,359.6820752,0.1746,78.9229,2.6963,0.0487
7504,23.793667,90.65815,45,Y,50770.79362,0.143909404,171.5466674,49995.75431,3.00083976,88.57507196,18.45382999,21.28931639,,2.865018743,208.4476799,221.4248585,0.1645,43.9539,0.4492,0.0392
7508,23.794383,90.6575,45,Y,47417.95635,1.095644391,113.1809154,46848.09017,11.74044452,131.5829736,23.58598575,20.50116163,,2.091604842,96.8856738,161.5373327,0.1106,38.2706,0.3645,0.0403
7510,23.794617,90.65775,60,Y,44267.67981,0.968410255,6.744872933,24390.45013,5.863345015,62.61233107,19.49883973,10.95136977,,1.343303515,61.53928896,77.30494581,0.1313,12.1593,,0.0169
7514,23.79395,90.65745,60,N,48375.82211,0.979052747,1420.255478,52694.25919,13.02035241,129.2533869,23.80432312,20.63861379,,3.111450701,131.2489449,232.3408471,0.1152,40.7122,3.8367,0.0397
7515,23.793517,90.65695,50,N,51100.09851,0.742471742,184.9549846,42345.98736,6.467072748,66.3356649,13.20587735,17.46929001,,1.918722171,172.3587642,182.8291806,0.1389,17.0319,0.4954,0.028
7519,23.793567,90.658433,45,Y,51076.56003,0.247523604,1718.216661,43347.03788,4.966609225,115.5389351,16.01832015,21.28253751,,1.929835335,116.7823669,221.3946613,0.1528,31.5506,4.7414,0.0303
7520,23.793867,90.658483,45,Y,38684.63197,0.550190717,3121.915693,24771.15091,4.766179141,75.39603963,17.12575194,11.63775028,,1.18313566,79.60452798,88.84329212,0.1536,19.5993,9.5627,0.012
7525,23.79425,90.65925,45,Y,35471.26926,0.417607206,3687.519023,50668.04826,8.003337586,162.8861907,42.3966682,23.18427844,,3.900915268,104.4525738,207.4992939,0.0826,99.35,10.763,0.0425
7528,23.7947,90.6592,60,Y,50964.17391,0.562377383,7.273143171,24463.97643,3.369394605,42.24228201,10.52722592,9.710963866,,1.905156392,120.4144819,89.66679223,0.1329,9.9047,0.1908,0.014
7536,23.795483,90.659483,45,Y,66522.76969,0.162417181,717.4912961,38119.27141,3.719083266,78.13767717,12.7797977,14.42662579,,2.451619235,65.94582422,137.2730891,0.1723,18.2424,1.1383,0.0187
7553,23.797067,90.66235,60,Y,48357.52801,0.110521906,10978.01682,80912.06156,1.735056475,149.6567323,65.54033075,42.46208581,,3.140170168,31.81514061,282.0873065,0.046,172.7598,32.9045,0.2166
7559,23.797783,90.662433,55,Y,,,,,,,,,,,,,,,,
7568,23.797867,90.662683,45,Y,38252.97007,0.112451044,1239.802778,45294.9244,0.757706921,79.87192389,66.45846954,26.3173547,,1.129614605,34.51449729,126.2241868,0.0733,102.5346,3.3339,0.2433
7569,23.798,90.662517,60,Y,37269.18296,0.080158087,1195.60625,40742.42043,0.370163164,73.05015795,69.53456212,23.06085286,,1.005429729,36.49539795,106.9348529,0.0553,121.9379,3.2063,0.2779
7573,23.7979,90.662967,45,Y,47302.38264,0.078119511,606.0344949,58785.30287,4.39097914,118.4643553,68.03489081,34.91951074,,2.4190428,14.08369802,183.6695447,0.0412,113.5228,1.4942,0.2348
7602,23.780967,90.64525,45,Y,36596.47547,2.180663545,10.74119906,57403.58586,9.4307913,120.5715442,15.18963812,19.95275137,,1.086919407,157.358085,262.7140415,0.2949,27.2036,,0.0192
7603,23.7809,90.64535,60,Y,37289.99489,2.44864783,13.33539741,65129.07627,8.923465295,134.4352309,15.87262181,24.25973075,,0.528848863,80.62721432,271.2104083,0.2701,29.801,,
7605,23.78145,90.64555,70,Y,34038.52545,1.651612822,25.94914601,55158.08016,7.675337425,112.8685121,19.92278245,15.31457165,,0.644508232,271.7523069,257.0723114,-0.0005,0.4877,,0.0096
7616,23.78185,90.64735,45,Y,,,,,,,,,,,,,,,,
7647,23.783217,90.64875,90,N,,,,,,,,,,,,,,,,
7649,23.783267,90.648683,60,Y,,,,,,,,,,,,,,,,
7661,23.78335,90.649133,105,Y,,,,,,,,,,,,,,,,
7662,23.783333,90.6493,75,N,,,,,,,,,,,,,,,,
7671,23.783783,90.648867,60,N,,,,,,,,,,,,,,,,
7679,23.78395,90.64995,60,Y,,,,,,,,,,,,,,,,
7704,23.785333,90.65085,75,Y,44099.51062,0.462643626,11.23275724,42020.45348,2.83437547,70.457489,12.65768612,20.27355399,,0.936945649,63.93517425,117.844948,,,,
7709,23.78555,90.651017,70,Y,,,,,,,,,,,,,,,,
7710,23.785167,90.6509,50,Y,49762.73012,0.214347317,11277.40617,55739.99074,5.312974218,114.9941566,57.64390727,36.54930781,,2.512453308,27.72950309,211.3842688,0.1637,12.6249,0.1619,0.0274
7717,23.783917,90.650817,50,Y,48708.03265,0.945844197,6997.71988,87903.34456,3.705982553,112.9504966,27.38631773,35.65238083,,1.253039388,52.42743437,340.6681139,0.1341,103.4596,20.1312,0.0406
7720,23.78365,90.651017,105,N,38199.05676,1.802466384,13.96691699,55365.44232,8.547324527,139.0021231,40.11594756,26.18707731,,0.321189687,318.9363385,274.2085243,0.2015,51.7302,0.178,0.0743
7722,23.783483,90.650567,67,N,45844.86449,0.404160614,1211.845136,40789.25894,19.04519914,108.3755795,16.44342025,27.3556995,,1.634002079,56.04017221,118.8938003,0.0832,31.2981,3.0619,0.0368
7725,23.783283,90.651283,60,Y,45481.91578,0.858934297,5519.793468,52918.88657,12.61488265,113.4698977,30.68974243,36.62097492,,1.55481774,33.53459761,191.9002896,0.0769,42.9854,16.3501,0.032
7729,23.7826,90.651267,60,N,70304.05795,0.112310636,1395.390508,27434.20897,0.509604152,84.67183477,34.87020407,16.13250096,,0.470986053,1.368709053,217.1082627,0.112,72.964,4.2523,0.2128
7735,23.7845,90.6519,50,Y,,,,,,,,,,,,,,,,
7740,23.784617,90.652367,150,Y,,,,,,,,,,,,,,,,
7748,23.784667,90.65235,60,Y,,,,,,,,,,,,,,,,
7751,23.7848,90.653167,50,Y,,,,,,,,,,,,,,,,
7755,23.784967,90.653367,90,Y,,,,,,,,,,,,,,,,
7756,23.7843,90.65265,60,Y,52006.98386,1.038610578,10906.99584,102525.0868,6.097139834,228.0971041,50.37510578,51.35110308,,2.1337134,68.55654806,398.0632332,0.1246,170.4603,32.0809,0.1053
7759,23.784283,90.65305,75,Y,47267.59708,0.180851271,9904.331086,67240.54313,3.170372502,154.8869683,71.35937908,43.49969472,,2.741101426,26.40045518,216.1490346,0.1376,149.8091,29.1066,0.0979
7770,23.784333,90.65395,50,Y,48084.33842,0.936357892,2085.570979,54666.48199,1.26003112,96.15958734,76.20744929,26.10482495,,1.019154062,78.97747021,253.5286744,0.1669,83.0137,5.6188,0.1512
7775,23.785117,90.65395,60,Y,34311.71514,0.117533833,2618.717799,42646.99574,1.843155815,58.66619104,28.28103042,22.578377,,1.192692064,28.07094878,123.0430178,0.1994,38.1123,7.518,0.0552
7787,23.799383,90.6494,50,Y,49267.24875,0.806298031,8698.531446,51704.70908,18.84223579,190.4999458,24.64032571,25.0760982,,4.257433484,150.2327011,266.0342706,0.075,68.9953,26.2332,0.0334
7792,23.79975,90.65015,50,Y,50096.92496,0.128778624,7798.342818,49747.45636,2.032886169,93.49878011,27.48232775,31.56854975,,2.27790316,4.798312647,161.4432175,0.0903,69.3873,23.2275,0.0251
7808,23.772617,90.63745,75,Y,40810.84088,1.959318323,1090.916257,39335.42587,7.124560115,182.1660551,12.13637436,18.24858989,,0.47681133,43.55369204,158.3684141,0.2024,21.1753,2.8913,0.015
7814,23.7725,90.637217,60,Y,41875.77515,1.56518869,11900.4646,56444.11382,10.07056703,284.4461422,40.31349709,28.70382974,,0.809359015,15.52715276,202.8528198,0.1072,71.5019,35.6737,0.0716
7817,23.77215,90.637267,45,Y,36782.46642,0.780302526,1127.151796,31498.57307,3.270264278,98.15373737,10.31888345,19.2659694,,0.366182873,5.364618679,69.81451079,0.1372,21.501,3.1596,0.0213
7832,23.773033,90.6361,75,N,45793.66876,1.721056536,90.43272951,47577.5242,11.50292729,107.4902337,18.65891231,13.56556003,,1.193614782,139.6963927,245.4186909,0.2349,27.2639,0.2653,0.025
7835,23.77265,90.6361,50,Y,,,,,,,,,,,,,0.1724,22.4342,0.2273,0.0151
7840,23.771717,90.63585,60,Y,,,,,,,,,,,,,,,,
7851,23.771683,90.634583,200,Y,,,,,,,,,,,,,,,,
7867,23.773483,90.640433,60,Y,,,,,,,,,,,,,0.2877,23.0541,0.1981,0.0281
7868,23.773583,90.640483,60,Y,,,,,,,,,,,,,0.2025,27.314,0.1964,0.0394
7871,23.773833,90.6405,60,Y,,,,,,,,,,,,,,,,
7880,23.77325,90.64265,60,Y,,,,,,,,,,,,,,,,
7886,23.77305,90.64375,60,Y,,,,,,,,,,,,,0.2318,40.7127,14.1781,0.0415
7888,23.773983,90.641017,60,Y,,,,,,,,,,,,,,,,
7949,23.76305,90.630083,45,N,,,,,,,,,,,,,0.0739,48.8797,27.1446,0.0304
7953,23.76355,90.6305,185,Y,,,,,,,,,,,,,0.5604,7.8197,0.5005,0.0138
7954,23.763567,90.6305,160,Y,,,,,,,,,,,,,0.4539,23.211,0.4629,0.0565
7959,23.763917,90.630933,180,Y,,,,,,,,,,,,,,,,
7960,23.763283,90.6308,60,Y,,,,,,,,,,,,,0.0907,40.4725,14.6687,0.0277
7968,23.763983,90.6305,75,Y,,,,,,,,,,,,,0.1269,51.688,0.2817,0.0513
7973,23.767017,90.630567,45,Y,,,,,,,,,,,,,0.0733,38.9047,8.0634,0.0143
7974,23.766817,90.630783,60,Y,,,,,,,,,,,,,,,,
7979,23.798917,90.645233,45,Y,,,,,,,,,,,,,0.0954,20.5994,6.967,
7984,23.799367,90.6455,45,Y,,,,,,,,,,,,,,,,
7993,23.797817,90.647567,45,Y,,,,,,,,,,,,,,,,
7996,23.79755,90.64685,60,Y,,,,,,,,,,,,,0.1166,110.248,34.2441,0.0313
7997,23.7978,90.64735,45,Y,,,,,,,,,,,,,,,,
7998,23.797967,90.647083,45,Y,,,,,,,,,,,,,0.09,26.193,12.0475,0.0112
